date,source,review,new_reviews,rating,sentiment,review_len,word_count
2019,traveloka,"Wahananya sangat mantap, tempat bersih, penyimpanan barang juga terjamin, yah walaupun harga makanan sangat mahal",wahana mantap bersih simpan barang jamin yah harga makan mahal,10,positive,62,10
2019,traveloka,"Beli di traveloka harganya lebih murah, masuknya juga sangat mudah, cukup scan barcodenya saja, terima kasih traveloka",beli traveloka harga murah masuk mudah scan barcodenya terima kasih traveloka,10,positive,77,11
2019,traveloka,Sangat menyenangkan.. dengan traveloka tinggal scan barcode.. langsung bisa masuk.. banyak wahana yang bisa dicoba disana,senang traveloka scan barcode masuk wahana coba,9,positive,47,7
2019,traveloka,"Lebih baik tidak pergi jumat-minggu, karena waktu antri untuk permainan akan makan waktu 50-80 menit... Untuk permainan yg seru-seru.

Lebih enak langsung beli tiket universal ekspress",pergi jumat antri main makan 50 80 menit main seru seru enak beli tiket universal ekspress,6,positive,90,16
2019,traveloka,Seru bgt amazing pengen kesana lagi,seru banget amazing ken kesana,10,positive,30,5
2019,traveloka,makanan mahal dan antrian terlalu lama,makan mahal antri,6,negative,17,3
2019,traveloka,"- Wahana & shownya bagus-bagus
- Yang membuat kecewa krn tdk ada Closing Parade & jam 6 pm waktu setempat sdh tutup semua padahal saya ke sananya hari sabtu (weekend).",wahana shownya bagus bagus kecewa closing parade jam 6 pm sdh tutup weekend,6,positive,75,13
2019,traveloka,"Pas kesana ada wahana yg tutup seperti transformer, dan untuk anak 4 tahun dengan tinggi tertentu, belum bisa masuk ke semua wahana. Tp seru lah apalagi 4d dan movie effectnya",pas kesana wahana tutup transformer anak 4 masuk wahana seru 4d movie effectnya,9,positive,79,13
2019,traveloka,"Seneng di sini, tempat luas. Sayang ada hujan 2 jam jadi gak ngapa-ngapain, stuck di waterworld. Pertunjukan dibatalkan.",neng luas sayang hujan 2 jam ngapa stuck waterworld batal,8,neutral,57,10
2017,traveloka,Mudah dan tidak bertele. Sangat membantu,mudah tele bantu,8,positive,16,3
2019,traveloka,"Tiket masuk dari HP langsung discan di pintu masuk, nggak perlu diprint. Lalu di pintu masuk tas dirazia, gak boleh bawa makanan. Makanan ya lumayan mahal di dalam, air minum tinggal ngisi di tap aja, bawa botol kosong. Pokoknya di sini harus bisa ngirit kalau ndak, bisa abis banyak buat minum makan.",tiket masuk hp discan pintu masuk diprint pintu masuk tas razia bawa makan makan iya lumayan mahal dalam air minum isi tap bawa botol kosong pokok ngirit habis minum makan,8,neutral,171,30
2019,traveloka,Asyik sangat menyenangankan sekali tapi sangat lelah karena begitu luas. Untuk anak2 sangat menarik sekali.,asyik menyenangankan lelah luas anak2 tarik,6,positive,43,6
2020,traveloka,Pengalaman yang sangat menyenangkan apalagi perginya bersama teman-teman dan mendapatkan promo dari traveloka hehe,alam senang pergi temanteman promo traveloka,9,positive,44,6
2020,traveloka,"Cara penggunaan vouchernya sangat mudah, tinggal scan saja di entrance gate, tanpa perlu menukar dengan tiket fisik, sangat mudah, tanpa perlu antri lama lama. Universal Studio Singapore sangat recommended! Banyak wahana yang barus dicoba jika sedang berada di USS! Selain itu harganya juga lebih murah beli di traveloka daripada beli OTS! Thanks traveloka",vouchernya mudah scan entrance gate tukar tiket fisik mudah antri universal studio singapore recommended wahana barus coba uss harga murah beli traveloka beli ots terima kasih traveloka,9,positive,185,27
2020,traveloka,"Seru, menyenangkan dan sangat berkesan",seru senang kesan,8,positive,17,3
2020,traveloka,Seru banget jalan-jalan disana. Bikin kangen sm suasananya,seru banget jalanjalan bikin kangen sm suasana,8,positive,46,7
2019,traveloka,Seru! Semoga selalu nambah wahana baru,seru moga nambah wahana,8,positive,23,4
2019,traveloka,Happy kids walaupun USS lagi ramai sekali... Menunggunya antri tapi okelah,bahagia kids uss ramai tunggu antri oke,9,positive,39,7
2017,traveloka,Saya sangat menikmati jalan-jalan ke universal studios Singapore dengan menggunakan E-ticket yang saya pesan dari traveloka disana tidak mengalami kesulitan dari mulai antri hingga menjelajahi setiap wahana dan pertunjukan. Terima kasih Traveloka,nikmat jalanjalan universal studios singapore e ticket pesan traveloka alami sulit antri hingga jajah wahana terima kasih traveloka,8,positive,131,18
2019,traveloka,"Berangkat sama anak berdua saja ke uss, berbekal etiket beli di traveloka. Sampe sana baru mau buka, antri sebentar...tunjukan etiket, scan langsung gak pake lama gak pake ribet...pokoknya happy, hampir semua permainan kita jelajahi!",berangkat anak uss bekal etiket beli traveloka buka antri sebentar etiket scan pakai pakai ribet pokok bahagia hampir main jelajah,8,positive,130,20
2019,traveloka,Liburan bulan july ramai sekali. Antri lama tiap 1 mainan rata-rata antri 1 jam. Jadi banyak yg tak sempat main,libur july ramai antri 1 main ratarata antri 1 jam main,9,neutral,55,11
2019,traveloka,Tempat yang bagus buat berkumpul bersama teman2,bagus kumpul teman2,8,positive,19,3
2017,traveloka,Praktis dengan e-tiket,praktis e tiket,8,positive,15,3
2019,traveloka,"Gampang bgt dan ga ribet, cuma tinggal kasih voucher lalu discan. Ga perlu ngantri loket ticketing lg buat masuk ke dalem. Thanks traveloka.",gampang banget ribet kasih voucher discan antri loket ticketing masuk dalem terima kasih traveloka,10,neutral,98,14
2019,traveloka,Nice! Cuman saya membeli tiket expres tetep antri 20 minute,nice cuman beli tiket expres tetep antri 20 mute,9,neutral,48,9
2017,traveloka,Harga lebih murah dibandingkan beli langusng atau membeli di agen lain. Reedem gampang cukup menunjukkan printout bukti pembelian,harga murah banding beli langusng beli agen reedem gampang printout bukti beli,10,positive,78,12
2019,traveloka,"Ok, mantap, sempurna, dan sukses",mantap sempurna sukses,8,positive,22,3
2019,traveloka,Antrian yg panjang yg bikin kurang nyaman. Permainan oke... Kalau kesini jangan lupa bawa botol minum.,antri bikin nyaman main oke kesini lupa bawa botol minum,8,positive,56,10
2019,traveloka,"Ke uss happy bangettt, dateng pagi aja dia buka jam 10. Kesininya juga gampang, terintegrasi mrt/bus/express train dari vivo mall lantai 3. Antrinyaaa panjanggg, jadi mending beli express tiket aja biar nggak antri panjang. Nambah 50an sgd tapi irit waktu.",uss bahagia bangettt dateng pagi buka jam 10 kesini gampang integrasi mrt bus express train vivo mall lantai 3 antrinyaaa panjanggg beli express tiket biar antri nambah 50an sgd irit,8,positive,182,30
2019,traveloka,Pembelian tiket di traveloka lebih murah daripada membeli langsung disana. Universal studios singapore cocok untuk bermain dan juga untuk hunting foto.,beli tiket traveloka murah beli universal studios singapore cocok main hunting foto,9,positive,83,12
2019,traveloka,"Buka jam 10 pagi tapi jam 9 pagi sudah pada antri, yah krn musim liburan. Jadinya kami putuskan beli tiket express, ada express 1 ride hanya boleh 1x & express unlimited sebelum masuk tapi bisa juga kok beli di dalam universalnya. Jd ga perlu antri deh utk bermain & juga nonton show. Tapi kayaknya ada 2 mainan yg ga bisa pake express pass. Selainnya lancarr bebas antri. Overall happy banget main di universal",buka jam 10 pagi jam 9 pagi antri yah musim libur putus beli tiket express express 1 ride 1x express unlimited masuk beli dalam universal antri deh main nonton kayak 2 main pakai express pass lancarr bebas antri bahagia banget main universal,8,positive,241,42
2019,traveloka,"Pengalaman yg paling menyenangkan saat main roller coaster, disana ada 2 coaster, yg satunya lumayan serem, yg satunya serem banget, kenceng banget dan diputar-putar kaki tdk menyentuh apa apa, keren banget deh pokoknya... Belum pernah cobain yg seperti ini soalnya, hehehe, dan yg transformer kereeen banget like real",alam senang main roller coaster 2 coaster lumayan rem rem banget kenceng banget putar putar kaki sentuh keren banget deh pokok cobain hehehe transformer kereeen banget real,9,positive,172,27
2019,traveloka,Happy dan menyenangkan sekalii,bahagia senang,8,positive,14,2
2019,traveloka,"Pada saat saya ke USS kondisinya ramai sekali, setiap wahana antri sejam lebih dan beberapa telah antri wahana ditutup karena alasan rusak sementara... Sehari disana hanya bisa main 4 wahana",uss ramai wahana antri jam antri wahana tutup alas rusak main 4 wahana,6,neutral,70,13
2019,traveloka,Selalu asik main dengan teman di USS SG,asik main teman uss sg,10,positive,22,5
2019,traveloka,Sangat menyenangkan ke universal studio bersama keluarga tercinta,senang universal studio keluarga cinta,9,positive,38,5
2019,traveloka,Luar biasa tinggal beli di traveloka dapet eticket langsung masuk deh tinggal scan barcode yang ada di eticket nggak repot dan gampang sekali. Thank you Traveloka... Next time pasti pesen di traveloka lagi...,beli traveloka eticket masuk deh scan barcode eticket repot gampang traveloka time sen traveloka,9,positive,96,14
2019,traveloka,"Seru... Seru... Seru
Atraksinya sangat menyenangkan dan menguji adrenalin",seru seru seru atraksi senang uji adrenalin,10,positive,43,7
2019,traveloka,Kalo kesini pastikan dari pagi karena antri banget tapi seru,kesini pagi antri banget seru,10,positive,29,5
2019,traveloka,Best place for spending your trip in singapore...,place spending trip singapore,10,neutral,29,4
2019,traveloka,Tempat yang sangat cocok untuk keluarga.,cocok keluarga,10,positive,14,2
2019,traveloka,"Sangat menyenangkan dan membuat anak saya bahagia, ini kunjungan ke sekian kalinya di Universal Singapore, namun sedikit saran untuk lokasi Dolphin island agar bisa lebih flexibel dlm hal keluarga pendamping utk bisa ikut dalam 1 frame foto karena sangat penting moment tersebut, terima kasih",senang anak bahagia kunjung universal singapore saran lokasi dolphin island flexibel dlm keluarga damping dalam 1 frame foto moment terima kasih,9,positive,144,21
2019,traveloka,Biasa aja mungkin bukan eranya saya lagi. Kalau anak saya lumayan menikmati cuma  ngga terlalu banyak juga yang buat anak-anak umur 5 tahun,mungkin era anak lumayan nikmat anakanak umur 5,6,positive,47,8
2020,traveloka,Minim smoking area bagi smokerss... Tapi untuk perjalanan keluarga cukup menyenangkan...,minim smoking area smokerss jalan keluarga senang,8,positive,49,7
2019,traveloka,"Seru sekali, wahana nya bagus2.  Tapi sayang karena ramai jadi sedikit naik wahananya",seru wahana bagus2 sayang ramai wahana,9,positive,38,6
2019,traveloka,Wajib kesini pokoknya kalau ke Singapore,wajib kesini pokok singapore,8,positive,28,4
2019,traveloka,Menyenangkan sekaliii,senang sekaliii,9,positive,15,2
2019,traveloka,"Bagus banget, cocok untuk anak-anak. Saran datang pagi, gak boleh bawa makanan",bagus banget cocok anakanak saran pagi bawa makan,10,positive,49,8
2019,traveloka,"Mudah digunakan e-ticketnya, ternyata langsung scan di pintu masuknya. Setelah tanya-tanya di 2 loket ticketing.",mudah e ticketnya nyata scan pintu masuk 2 loket ticketing,8,positive,58,10
2019,traveloka,Menyenangkan sekali mudah mudahan bisa kembali lagi kesana dan makin banyak promo,senang mudah mudah kesana promo,10,positive,31,5
2019,traveloka,"E-voucher traveloka mudah belinya dan mudah digunakannya, nggak perlu repot antri, langsung bisa menikmati wahana-wahana pilihan. Mantap jiwa",e voucher traveloka mudah beli mudah repot antri nikmat wahana wahana pilih mantap jiwa,9,positive,87,14
2019,traveloka,Untuk dapat main di satu wahana permainan saja saya harus antri selama dua jam...,main wahana main antri jam,6,positive,26,5
2019,traveloka,Redeem tiket voucher dari traveloka mudah,redeem tiket voucher traveloka mudah,8,positive,36,5
2019,traveloka,Really nice fun and enjoy...,nice fun enjoy,9,positive,14,3
2019,traveloka,"Wonderful to me n my family, joy, kami sangat menikmati. Thank you so much traveloka you're the best n God bless u all",wonderful family joy nikmat traveloka god bless,9,positive,47,7
2020,traveloka,Menyenangkan sekali bersama keluarga,senang keluarga,8,positive,15,2
2020,traveloka,Biasa aja permainannya membosankan,main bosan,6,negative,10,2
2020,traveloka,Pengalaman saya sewaktu masuk di wahana Mummy... Sangat menyenangkan,alam masuk wahana mummy senang,8,positive,30,5
2019,traveloka,Saya senang jalan jalan di Universal Studios Singapore,senang jalan jalan universal studios singapore,10,positive,46,6
2019,traveloka,Terima kasih atas promo tiket universal studionya traveloka... Liburan terasa sangat menyenangkan dan bersemangat dan juga bisa hemat. Emang bikin jatuh hati terus sama produk pelayanan traveloka mah... Bikin customer makin loyal hahaha terbaik memang Traveloka.,terima kasih promo tiket universal studio traveloka libur asa senang semangat hemat bikin jatuh hati produk layan traveloka mah bikin customer loyal hahaha memang traveloka,10,positive,172,25
2019,traveloka,Happy banget. Disana menyenangkan...,bahagia banget senang,8,positive,21,3
2019,traveloka,Sangat menyenangkan dan asik pokoknya,senang asik pokok,10,positive,17,3
2019,traveloka,Everything is okay... We are enjoy our holiday...,enjoy holiday,8,positive,13,2
2017,traveloka,Sangat menyenangkan. Banyak hiburan dengan wahananya yang banyak dan menguji adrenalin. Apalagi dengan kemudahan pembelian tiket pada traveloka bisa lebih mudah dan mendapat diskon,senang hibur wahana uji adrenalin mudah beli tiket traveloka mudah diskon,8,positive,73,11
2020,traveloka,Kereenn & seru banget,kereenn seru banget,8,positive,19,3
2019,traveloka,Wahana yang menantang dan tempat yang penuh dengan artistik. Disarankan jika yg takut wahana menantang kalo disuruh simpen tas di loker sama petugas itu artinya wahananya cukup memacu adrenalin,wahana tantang penuh artistik saran takut wahana tantang suruh simpen tas loker tugas arti wahana pacu adrenalin,10,neutral,112,17
2019,traveloka,Suka sama atraksi permainannya... Semua seruu,suka atraksi main seruu,8,positive,23,4
2020,traveloka,So exciting! Puas dan pengen balik lagi kesana,exciting puas ken kesana,9,positive,24,4
2019,traveloka,So far the best theme park and so much fun,theme park fun,10,positive,14,3
2019,traveloka,"Memuaskan sangat dalam menikmati keseruan universal studio singapore, yang mana pelayanan dari traveloka sangat bagus juga",muas dalam nikmat seru universal studio singapore layan traveloka bagus,10,positive,71,10
2019,traveloka,"Sangat menyenangkan... Dengan membeli tiket online via traveloka tidak perlu mengantri langsung masuk cukup tunjukan voucher dari hp. Jangan pergi di hari libur karena antrian untuk permainan cukup panjang dan tidak akan bermain maksimal karena 1 permainan akan memakan waktu 1/2-1jam lebih. Harga makanan di USS cukup mahal, ada tambahan diskon jika kita membeli di traveloka dengan voucher yg terlampir diskon untuk makanan.",senang beli tiket online traveloka antri masuk voucher hp pergi libur antri main main maksimal 1 main makan 1 2 1jam harga makan uss mahal diskon beli traveloka voucher lampir diskon makan,9,positive,188,32
2020,traveloka,"Tempat yang menyenangkan, terima kasih diskonannya",senang terima kasih diskon,8,positive,26,4
2019,traveloka,It was amazing... We love it,amazing love,10,neutral,12,2
2019,traveloka,"Seru banget, sangat memuaskan dan worth it main di sini, semua wahanannya berkesan dan tidak terduga. Mau kesini lagi jika ke Singapore.",seru banget muas worth main wahanannya kesan duga kesini singapore,10,positive,66,10
