user,date,rating,review,page_url,date_scraped,source,attraction
Elvira S.,2020,10,"Akhirnya bisa ke USS dan dapet harga yg luar biasa, terima kasih traveloka",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
L R. P.,2020,8,Menyenangkan dan beruntung tidak hujan,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Lydia S.,2019,8,"Tidak perlu antri beli tiket, tinggal scan lewat hp, harga lebih murah karena promo dari traveloka.",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Dian A.,2019,10,"Sangat menyenangkan, tapi saya pas nyampe sana agak hujan sebentar",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Gina Y.,2019,10,Good tiket yang di beli tinggal discan langsung masuk. Seru permainan di universal,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Nigo,2019,9,"Wahana banyak, datang lebih pagi dan di luar weekend agar antrian tidak terlalu padat...",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Tania R. A.,2019,8,Gampang banget masuknya ga perlu print ticket tinggal scan aja dari handphone!,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Ranni A.,2019,10,"Luar biasa, sayangnya sangat penuh walaupun bukan hari liburan, akhirnya membeli tiket express",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Anastasia C. M.,2019,10,Sangat seru... Datang ke USS di hari biasa yg tidak libur sangat menguntungkan krn bisa masuk ke semua permainan tanpa antri lama & panjang,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Maruf,2017,10,Mudah dan tidak ada masalah sama sekali.,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
David T.,2019,8,Tidak perlu di-print. Langsung masuk dengan menunjukkan barcode tiket dari layar handphone.,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Indriani D. S.,2019,10,"Beli di traveloka lebih murah, mending beli sama sekalian yg free voucher makan 5SGD aja. Karena makan disana lumayan mahal sekali makan bisa 20SGD dapet potongan 5SGD kan lumayan jadi cuma 15SGD. Dan usahakan pertama dateng langsung ambil show brosur biar gak kelewatan event-event disana.",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Ovie D.,2019,8,"Antri panjang karena udah ga sabar pd mau masuk, setelah buka ga terlalu antri lg krn tinggal scan barcodenya aja, memuaskan sih alhamdulillah",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Vena D. V.,2019,10,"Fun and attractive theme park! The place is instagramable and ""battlestar galactica"" was crazy, you gotta love it. Also thanks to traveloka for the online ticket very easy just scan in front of the entrance",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Vivin V.,2020,8,"Saya pergi ke-2 kali, kali ini nganter ponakan sambil ajak ortu... Kalau ke USS, manfaatkan waktu yg ada, kemudian jgn ketinggalan waktu-waktu shownya seperti di lost world (utk anak-anak dan dewasa) dan emo tv show (utk anak-anak).
Kemarin pergi tgl 3 jan, antri jg rata-rata 30-60 min utk setiap permainan krn sedang ramai, tp msh memungkinkan utk bermain. Permainan kebanyakan model roller coaster seperti the mummy, transformer, galatica.

Yg paling keren walaupun sdh umur 73th, ortuku naik roller coaster! Top!",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Titi R.,2017,10,"Beli tiket di traveloka dijamin valid dan pastinya murah banget.

Universal memang keren. Anak-anak benar-benar happy di A Crate Adventure di zona madagascar, shrek 4-D. Di zona far far away sama di sesame street berkali-kali naik.

Thanks traveloka.",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Susi R. A.,2019,9,Menyenangkan memainkan wahana-wahana seru,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Yuni S. P.,2019,9,Mudah digunakan tiketnya langsung masuk ke antrian pintu masuk uss tinggal scan tiket,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Nurilda H.,2019,8,Menyenangkan dan sangat mengasikkan,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Fiareka D.,2020,10,"Seru bgt! Easy bgt tinggal scan langsung masuk. FYI, utk yg pergi high season wajib beli expressnya.",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Ika K. T.,2019,10,Sangat mudah tinggal scan hasil print yang sudah dibawa dari rumah. Murah pula dibanding di tempat laen,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Christian,2019,10,Good nice faster cool food is good,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Nanda O. M.,2019,10,Beli tiket di traveloka sangat menyenangkan... Harga lebih murah dan prosesnya mudah. Tinggal liatin barcode pemesanan di gerbang masuk selesai deh ga ribet... Next untuk pembelian-pembelian akan menggunakan traveloka lagi. Thank u,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Wulan N.,2019,9,Mudah untuk masuk USS dgn hanya scan barcode saja.,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Nida M. R.,2019,8,"Nukerinnya gampang banget, tinggal scan doang abis itu udah bisa langsung main sepuasnya deh!",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Lidya S.,2020,10,"Kesini pas lagi heboh corona, tp USS tetep ramai kok, dan mayoritas ga ada yang pakai masker hehe jadi ga perlu takut kesini kalo emang kondisi badan kamu lg sehat",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Ni P. R. S.,2020,5,"Permainan banyak sekali yg belum dicoba, kemarin weekday tetapi antian panjang banget, baru masuk aja nunggu 1 jam, setiap permainan nunggu 1 - 1.30 jam",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Agung N.,2019,10,"Sangat menyenangkan, semuanya sangat praktis tidak perlu mengantri membeli tiket.",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Melianawati J.,2019,10,"It's amazing holiday, so nice and fun",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Azwan K.,2019,8,Ridenya menarik tapi linenya yang kurang menarik,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Cynthia D. H.,2017,10,Great family holiday experience,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Jefriadi,2019,8,"Sangat menyenangkan, setiap wahana permainan memberikan kesan yang menyenangkan",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Wisnu,2019,8,"Good attraction, alhamdulillah ada tempat sholat jadi bisa liburan dengan nyaman, tapi ngantrinya lama",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Slamet M.,2020,10,"Tinggal menunjukkan voucher tiket, tak perlu antri tiket langsung bisa menikmati wahana di USS",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Dian M.,2019,8,Seru kalo rame-rame tapi cuacanya panas kalo di sg,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Hilda,2019,9,"Tempat yang cocok untuk liburan dengan keluarga maupun pasangan.. Tapi jika pergi di waktu liburan sekolah, antrian cukup parah untuk setiap wahana. Sebaiknya juga perhatikan jadwal MRT dari USS ke Vivo City karena saya ketinggalan, tapi bagusnya tetap ada shuttle bus free..",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Roswitha B.,2019,8,Permainan dan lingkungan aman. Alat-alat permainan juga safety.,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Ferry H.,2019,8,Penyewaan stroller SGD 50 untuk 2 anak. Jauh lebih mahal daripada di tempat lain yang hanya RM 70 untuk 2 anak (SGD 25),https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Tety A.,2017,10,"Mudah, seru, tidak mengecewakan. Traveloka is the best.",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Rachmadany N. A.,2019,8,Too long of waiting time. We only reach 3 attraction in full day. The express price too expensive. Like you must pay for 3 normal ticket price.,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Erin A.,2019,9,Mengasyikan semua wahana yang ada disana sangat bagus,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Aji P.,2019,9,"Enaknya pake traveloka ga perlu lagi yang namanya antri untuk membeli tiket, dan ga perlu susah-susah ngeprint! Tinggal scan aja dari handphone",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Upik R. Y.,2017,8,Liburan bersama anak-anak yang menyenangkan. Anak-anak puas bermain dan dgn universal studio e-ticket jadi lebih praktis tanpa antri dan lebih murah juga,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Rosalina S.,2019,5,Antrinya sangat panjang! Untuk naik wahana Transformer harus mengantri kurang lebih 2 jam. Tidak worth it untuk harga tiketnya yg cukup mahal,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Wumiarrofi,2019,10,Tidak pernah bosan main di universal studio,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Nurfatimah,2019,9,Walau wahana-wahananya ga berubah serunya msh dpt ga pernah bosen-bosen lha main-main ke uss,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Priyahita A.,2019,8,"Kemarin ke sana pas lagi peak banget. Antri masuk di setiap wahananya bisa sampai 90 menit. Lumayan bikin pegel, mana hujan pula. Wahana Jurassic Park Rapids Adventure bahkan sempat ditutup karena ada technical problem. Tapi gak lama sih. Yang ke USS sangat disarankan bawa jas hujan.",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Conny V. Y.,2019,8,Pengalaman masuk kedua kalinya di USS. Sayang ada sedikit kendala di pintu masuk. Scan tiket langsung dari HP kurang lancar. Untungnya setelah dicoba beberapa kali bisa terbaca barcodenya. Lebih baik diprint saja.,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Geristian E. B.,2020,8,"Sebaiknya membeli voucher atraksi USS di Traveloka jauh-jauh hari karena ini akan sangat membantu kita saat mau memasuki USS, sebaiknya voucher diprint dan tinggal discan saat memasuki USS, it's very simple & helpful. Thanks Traveloka",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Daratullaila A. U.,2019,8,Sangat disayangkan beberapa ride stop sementara krn ada perbaikan,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Susanto R.,2019,10,"Pembelian via Traveloka tanpa mengantri dan lebih murah, cepat, dan lancar di pintu masuk nya, tinggal scan. terima kasih traveloka",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Mukti S.,2019,9,"Dgn voucher treveloka bebas antri langsung scan, pengalaman yg luar biasa, coba wahana-wahana yg menantang super kerenn",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Putri P. S.,2019,9,"Tinggal datang dan masuk menggunakan voucher, tidak perlu diexchange atau diprint dulu.
Sangat efisien",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Andini G. A. Z.,2019,10,Mudah langsung scan barcode yg tertera di tiket,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Mardyani E. W.,2020,8,Sepi. Ga pake antri. Kecuali beberapa wahana saja. Tapi antrian hanya beberapa menit saja. Efek virus corona berasa banget. Biasanya 1 permainan antri minimal 30-60 menit.,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Natasya C. P. P.,2019,10,Hujan. Sesedih itu pas main disana hujan. Tp walau hujan... Tetep bs happy krn pas ada event christmas disana,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Emal E.,2019,8,Pengalaman yang sangat menyenangkan keluarga.,https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
Muhammad R.,2019,8,"Sungguh sangat menyenangkan, bersama keluarga lebih seru. Atraksi-atraksinya sangat memuaskan dan pelayanan dan keamanannya patut diacungkan jempol. Sangat tepat untuk orang yang gemar rekreasi dan petualang.",https://www.traveloka.com/id-id/activities/singapore/product/universal-studios-singapore-4575897507406,4/26/2022,traveloka,uss
