A,Diulas: 14 Agt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Kami sangat menikmati masa menginap 3d2n kami. Kami berkayak dengan anak-anak kami (5 &amp; 8 tahun), anak-anak dicelupkan ke dalam ember raksasa dan turun seluncuran berkali-kali dan kami bermain monyet dengan bola yang disediakan di kolam renang. Anak-anak berteman di taman bermain dalam ruangan Toots club dan melukis topi matahari mereka sendiri di area kerajinan, sementara suami saya dan saya harus memiliki beberapa waktu. Anak-anak menemukan dolar pasir pertama mereka (satu mati dan satu hidup yang segera kami kembalikan dengan lembut ke dasar laut), bermain di bak mandi dan kami berkayak lagi. Apa yang berbeda dari penginapan ini adalah bahwa ini adalah satu-satunya hotel tepi pantai di Sg sehingga Anda mendapatkan liburan pantai mini dengan berbagai kegiatan ramah keluarga. Kami harus memesan slot aktivitas dan makan kami lebih awal yang merepotkan tetapi tidak dapat dihindari mengingat situasi saat ini. Slot dibuka setiap hari 5 hari sebelum masa inap Anda dan Anda hanya dapat memesan satu hari dalam satu waktu. Anak kami mimisan ketika dia menabrak saudara perempuannya saat bermain di kolam renang. Penjaga pantai dengan cepat merespons dan memberikan bantuan. Dalam beberapa saat, tim kecil staf telah berkumpul untuk membantu. Mereka segera diberitahu untuk &#39;Mundur&#39; tetapi ada baiknya mengetahui bahwa personel terlatih siap sedia jika diperlukan. Karena saya dan suami saya sepenuhnya divaksinasi, kami dapat makan di restoran untuk sarapan prasmanan. Sangat mudah untuk memesan dengan memindai kode QR dan makanan disajikan dengan cepat. Makanan yang layak dan berbagai baik juga. Kamar deluxe dengan pemandangan kolam renang kami nyaman dan bersih. Staf menyiapkan tempat tidur sofa di kamar untuk anak-anak dan menempatkan kue ulang tahun gratis di lemari es untuk suami saya yang merayakan ulang tahunnya. Kami pasti akan kembali lagi ketika saya menemukan seseorang untuk mensponsori kami tinggal."
Ayoob,Diulas: 14 Agt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Pengalaman hebat terutama ketika Anda memiliki anak kecil. Mereka memiliki permainan air, seluncuran yang menarik, kano, dan lebih banyak lagi permainan pantai. Pemandangan laut dari hotel kami sangat mengagumkan"
Seng Chew,Diulas: 11 Agt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Ada di sana untuk merayakan ulang tahun gadis saya, tidak memberi tahu resep tentang itu tetapi pada hari yang sebenarnya dari hari ulang tahunnya, kami terkejut ketika mereka mengirimkan kue kecil ke kamar kami. Sangat ramah anak dengan banyak fasilitas yang berbeda untuk mereka. Makanan sudah besar dan staf penuh perhatian. Staycay yang luar biasa dan pasti akan kembali lagi. . ."
Saranya,Diulas: 10 Agt 2021,3.05.0Baik,,Tampilkan Bahasa Asli,Ruangan itu bagus. luas untuk 2 tamu. memesan sarapan untuk dikirim ke kamar kami pada jam 10 pagi hari berikutnya karena batasan dan kami tidak menerimanya. kami harus memanggil mereka dua kali agar mereka mengirim sarapan kami ke kamar kami. selain itu tidak apa-apa.
Gaurav,Diulas: 9 Agt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Pengalaman luar biasa dan layanan luar biasa. Staf mengelola semuanya dengan sangat baik! !
JEREMY,Diulas: 7 Agt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Hotel ramah keluarga yang luar biasa! Upaya staf luar biasa.
Suhaila,Diulas: 5 Agt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Staycation terbaik yang saya miliki di Singapura. Yang saya telah tinggal di sini lebih cepat. Memesan paket piknik dan itu luar biasa. Saya bersenang-senang dengan aktivitas kayak gratis dan saya suka konsep pantai pribadi di hotel. Stasiun kereta gantung berada tepat di sebelah hotel yang membuat pengalaman kami semakin tak terlupakan. Pasti akan kembali!
Wee Pin,Diulas: 4 Agt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Rasa Sentosa adalah resor luar biasa yang luar biasa. Setibanya di pintu masuk utama resor, staf Rasa disambut dengan senyum sambutan yang hangat. Keamanan sangat bagus dan proses check in lancar. Cek di penerimaan itu ramah dan membantu. Saya diizinkan untuk sementara memarkir mobil saya di sepanjang bundaran saat check-in di meja resepsionis. Parkir gratis untuk tamu Rasa. Saya dan istri saya terkejut bahwa resor Rasa meningkatkan masa inap kamar kami dari pemandangan laut mewah ke pemandangan panorama lantai tertinggi, kamarnya sangat bersih dan rapi dan kamar mandinya luar biasa. Pemandangan dari ruang panorama yang ditingkatkan terlalu luar biasa, pemandangan yang sangat menakjubkan dengan pemandangan matahari terbit dan terbenam. Benar-benar tidak bisa merasa masih di Singapura. Kulkas mini tidak cukup dingin untuk minuman yang kami beli. Sarapannya enak, direkomendasikan laksa sarapan Asia. Kegiatan olahraga laut gratis untuk tamu resor di Rasa. Pengalaman hebat dan kolam renangnya bagus. Ada kolam jacuzzi yang damai dan santai. Saya dan istri saya memesan penginapan resor Rasa ini untuk merayakan ulang tahunnya dan yang mengejutkan kami, staf Rasa hari kedua menempatkan catatan di luar lemari es yang menunjukkan ada kejutan kecil. Kami membuka lemari es dan melihat kue yang lucu. (Ingat email Rasa tentang ulang tahun) Terima kasih banyak Rasa dan staf. Saya dan istri saya sangat menghargai. Terima kasih dan tetap aman."
Wei Lin,Diulas: 4 Agt 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"Kamarnya agak tua, dan jika Anda mencari waktu yang tenang, ini bukan karena hotel menjual dirinya sebagai tempat ramah anak-anak. Pemandangan laut yang sangat bagus, dan fasilitas olahraganya bagus."
Suan Kee,Diulas: 2 Agt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Voucher sepadan dengan harganya. Proses Check-in yang lancar, resor tepi pantai yang bagus, pengendalian massa selama Peringatan Tinggi untuk semua fasilitas hotel."
Kimberly Ann,Diulas: 2 Agt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Dibeli melalui klook dan bebas repot! Rasa Sentosa Shangri-la - adalah satu-satunya resor hotel dengan pantai pribadi! Pasti liburan keluarga yang luar biasa - kolam renang yang bersih dengan seluncuran yang menyenangkan, olahraga air seperti kayak dan lebah air, sarapan yang enak, dan kegiatan yang menyenangkan untuk anak-anak (akses klub toots dan seni). Untuk setiap keluarga dengan anak kecil, ini memang pilihan yang bagus untuk staycation - ini adalah tempat di mana kesenangan tidak pernah berakhir! Pesan aktivitas Anda lebih awal!"
Rachelle,Diulas: 1 Agt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Check-in cepat karena semua pra-pendaftaran dan pemesanan aktivitas dilakukan sebelum kedatangan. Itu berarti lebih banyak waktu untuk menikmati resor daripada melakukan banyak pekerjaan kertas selama kedatangan. Mereka mengambil langkah-langkah menjaga jarak aman mereka dengan serius. Staf konter membersihkan area konter setelah setiap tamu. Kami juga ditingkatkan ke Kamar Pemandangan Laut Panorama dengan check-out yang lebih lambat! Kami juga menyukai kue yang lezat! Kami benar-benar menyukai kamar, pemandangan, kolam renang, pantai, makanan, aktivitas air, dan Chi Spa! Kami benar-benar memiliki akhir pekan yang luar biasa! Terima kasih Shangri-la Rasa Sentosa dan Klook!"
Chai,Diulas: 31 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Hebat! Kamar luas dan bersih, sarapan banyak variasi, pantai bersih, olahraga laut menyenangkan, kolam renang super besar, semuanya sempurna di sini!"
Chua Hwee Li,Diulas: 31 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Nikmati diri saya sendiri dan bersama keluarga dan bayi saya. Kue ulang tahun yang disediakan juga bagus. Kolam renang dan pantai juga terbuka. Sarapan disajikan di kamar karena covid P2
Muhammad Anis,Diulas: 29 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Kami menghabiskan 3 D 2 N di sini untuk merayakan ulang tahun putra kami dan kami bersenang-senang di sini. Anak saya pasti menikmati waktunya di pantai mencoba semua aktivitas air yang berbeda. Kolam renang adalah favoritnya saat kami menghabiskan waktu berjam-jam di sana. Kami bahkan menerima kue gratis dari hotel. Sungguh sikap yang bijaksana.
Tan,Diulas: 28 Jul 2021,3.05.0Baik,,Tampilkan Bahasa Asli,Berharap untuk memberi tahu lebih banyak tetapi saya tidak bisa karena kasus COVID19
Tan,Diulas: 28 Jul 2021,3.05.0Baik,,Tampilkan Bahasa Asli,Bagaimana saya berharap saya bisa memberi tahu lebih banyak tetapi membatalkan karena covid
Jolyn,Diulas: 25 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Hotel dan kamarnya bersih, stafnya ramah, pengalaman menginapnya lancar dan menyenangkan"
Jolyn,Diulas: 25 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Kamar dan hotelnya bersih, pelayanannya bagus dan secara keseluruhan pengalaman menginap yang menyenangkan"
ENG ENG,Diulas: 23 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Nikmati masa menginap kami sangat menyenangkan! Cintai olahraga pantai & laut eksklusif untuk para tamu! Akan kembali!
Li Xia,Diulas: 23 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Rasa Sentosa Resort di Shanri-La adalah tempat yang tepat untuk anak-anak. Tempat bersantai untuk orang dewasa, minum bir di tepi pantai."
MAYA,Diulas: 22 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Staf sangat nyaman dan spa sangat menyenangkan ? Saya puas dengan layanan kamar karena satenya enak.
JARON,Diulas: 22 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"tempat terbaik untuk menjadi ketika Anda tidak dapat melakukan perjalanan. staf ramah, membantu dan profesional."
Sunny,Diulas: 21 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Pemesanan dibatalkan karena peraturan Covid. Pengembalian dana diproses sebagaimana mestinya.
Anny,Diulas: 21 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Hotel cukup ramai selama kami menginap, sehingga proses check-in tidak dikelola dengan baik. Namun hotel ini luar biasa dengan banyak kegiatan untuk keluarga, dan juga dekat dengan banyak tempat kegiatan. Saya pasti akan kembali lagi."
Faith Nadine,Diulas: 20 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Lokasi yang indah, pemandangan yang menakjubkan, persewaan peralatan olahraga air gratis! Itu sangat menyenangkan :)"
Puay Boon Ivy,Diulas: 18 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Mencoba keberuntungan kami untuk mendapatkan check-in lebih awal dan sangat senang ketika mereka mengizinkan kami untuk check-in pukul 11 pagi plus. Pantai dan kolam renang benar-benar puncak dari staycation 3 hari 2 malam kami. Gadis saya pertama kali mendayung perahu dengan ayahnya. Dan anak-anak saya menyukai klub mini toots yang cocok untuk anak kecil. Mungkin tempat staycay terbaik di Singapura karena Anda jauh dari keramaian dan hiruk pikuk. Jadi rasanya seperti Anda berada di luar negeri.
lai kwan,Diulas: 17 Jul 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"Lingkungannya bagus, anak-anak suka. Kamar perlu beberapa perbaikan, agak ketinggalan jaman"
Penelope,Diulas: 17 Jul 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"Secara keseluruhan pengalaman menginap yang sangat baik, dan anak-anak bersenang-senang. Beberapa hal yang perlu diperhatikan: Proses check-in sangat lambat, dengan sekelompok keluarga mengantri di lobi untuk check-in. Ketika saya sampai di konter check-in setelah mengantri 25 menit, saya harus mengisi pernyataan kesehatan untuk setiap tamu yang menginap. Ini bisa dilakukan sambil menunggu dalam antrean. Saya juga telah mengisi formulir pra-kedatangan beberapa hari sebelum kami menginap, jadi detail tamu sudah ada di sistem. Saya perhatikan bahwa anak-anak kecil gelisah menunggu sehingga tidak mungkin untuk menjaga jarak aman dengan kerumunan yang berkumpul di lobi. Mungkin hotel dapat mempertimbangkan waktu check-in yang terhuyung-huyung? Para tamu dapat memesan waktu sarapan, akses kolam renang dan pantai hingga seminggu sebelum kedatangan - yang berguna untuk membantu kami merencanakan sisa hari itu. Mereka dipesan dengan BENAR-BENAR cepat, jadi pesanlah segera setelah Anda bisa. Tidak ada jarak aman yang diamati. Saat sarapan dan di kolam renang, saya melihat kelompok keluarga yang berbeda berbaur dan bergerak di antara meja. Tidak ada upaya oleh staf untuk menegakkan aturan, yang agak membuat frustrasi untuk dilihat. Banyak grup keluarga yang memesan staycation pada saat yang bersamaan, jadi ada banyak persilangan di ruang publik. Staf layanan sangat baik. Semua staf sangat ramah dan hangat. Itu jelas merupakan waktu yang sibuk di hotel dan terutama pada waktu makan, Anda dapat melihat mereka mencoba yang terbaik untuk mendapatkan makanan prasmanan ala-carte yang disajikan secepat mungkin, tetapi selalu memiliki senyum di wajah mereka. Mereka sangat memperhatikan permintaan yang dibuat pada formulir pra-kedatangan, dan mengkonfirmasi permintaan pada saat check-in. Tempat tidur tarik sudah ditata ketika saya sampai di kamar saya, dan layanan kamar tiba dalam beberapa menit untuk mengantarkan handuk tambahan dan bantal. Hotel keluarga yang bagus dan kami benar-benar menikmati kami tinggal di sana."
Kala Shamini,Diulas: 17 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Pengalaman hebat, hotel terbaik untuk anak-anak. prasmanan juga bagus! ! memiliki banyak kegiatan anak-anak."
Ying,Diulas: 12 Jul 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"Sarapan prasmanan - 4,5/5 Laksa dan wafelnya enak. Saya memesan Teh Tarik untuk sekali sarapan dan ternyata rasanya biasa-biasa saja dan terlalu manis. Kamar - 4,5/5 Saya mengurangi skor 0,5 karena tidak ada bidet!?!? Mengapa??? Ini adalah sesuatu yang saya pikir tidak penting sampai tidak diberikan. Klub mini toots - 2/5 Staf ramah dan membantu. Tempatnya bersih. Area bermain untuk anak-anak yang lebih muda tidak cukup &quot;menghibur&quot; menurut 2 tahun saya karena dia kehilangan minat dalam 10 menit. Pool - 5/5 Waddling pool sangat bagus untuk anak kecil. Balita saya bisa berjalan-jalan tanpa bantuan kami dan ada banyak bola untuk dimainkan. Pantai - 5/5 Bagian terbaik dari kunjungan kami!"
Masita,Diulas: 11 Jul 2021,3.05.0Baik,,Tampilkan Bahasa Asli,"Disarankan oleh Petugas Reservasi Hotel untuk meningkatkan ke Twin Pool View yang dilengkapi dengan tempat tidur sofa ketika saya meminta tempat tidur tambahan/kasur untuk 2 anak saya yang lebih muda di bawah 6 tahun. Jadi saya upgrade dengan biaya tambahan karena menurut petugas, Kamar Twin Pool View dilengkapi dengan 1 tempat tidur king size. Betulkah? Jadi kamar saya menghadap ke kolam tanpa kolam yang terlihat. Hanya pepohonan yang menghalangi pandangan. Itu membuat saya bertanya-tanya seperti apa pemandangan di Kamar Pemandangan Laut (atau apakah tempat tidur sofa sudah termasuk dll) jika saya belum membuat permintaan. Sarapan untuk anak di bawah 6 tahun tidak gratis kecuali Anda adalah anggota hotel atau jika Anda membayar untuk sarapan Anda sendiri. Dari cara staf hotel/reservasi terdengar, sepertinya sulit bagi hotel untuk memesan melalui pihak ke-3. Ini dapat membingungkan/bertentangan dengan apa yang termasuk dalam pemesanan saya melalui pihak ketiga dan ketika saya berurusan langsung dengan hotel untuk permintaan saya. Secara keseluruhan, anak-anak saya yang lebih muda bersenang-senang di kolam renang, taman bermain di rumah, dan pantai. Kamarnya luas ya. Kami memiliki waktu yang baik masih terlepas dari segalanya."
Geok Soon,Diulas: 10 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Perjalanan yang luar biasa, terasa seperti Anda berada di luar kota untuk sementara waktu. Kelebihan: Pemandangan luar biasa dari kamar Staf yang penuh perhatian dan sopan Aktivitas pantai gratis seperti kayak Resor ramah keluarga Untuk ditingkatkan: Pilihan sarapan Layanan kamar makanan kurang bervariasi Gym agak kecil"
CHUA,Diulas: 9 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Tempat menginap yang bagus. Timnya sangat ramah dan kamarnya sangat luas. Suka pemandangan pantai!
Mandy,Diulas: 8 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Harga di Klook sangat ideal. Kedatangannya luar biasa, dengan pemandangan yang sangat mirip dengan Bali. Diterima dengan hangat oleh Nurul dan di meja depan, Ang Yin yang semuanya sangat membantu. Ruangan itu indah dan menakjubkan. Kolam renang memiliki pemisahan waktu yang baik, dan jalan kecil ke pantai sangat mengagumkan. Meskipun hanya 1 malam, itu adalah pengalaman menginap yang sangat bermanfaat, uang sangat berharga. Akan tinggal lagi."
Chua,Diulas: 7 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Pengalaman luar biasa merayakan ulang tahun anak dan suami saya. Hotel memberikan kue coklat gratis setelah diberitahu oleh saya bahwa kami merayakan ulang tahun mereka.
Siti Nurhidayu,Diulas: 4 Jul 2021,2.05.0Cukup Baik,,Tampilkan Bahasa Asli,"Pengalaman mengecewakan. Punya kamar yang jauh dari lobi, mengetiknya dengan pemandangan lantai 2 yang ditumbuhi pepohonan. Tidak ada slot yang tersedia untuk fasilitas apa pun pada saat check-in. Benar-benar membusuk di kamar selama menginap. Staycay terburuk yang pernah ada!"
Kim Yip,Diulas: 4 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Staycation yang menyenangkan dan menyenangkan bersama keluarga 2 dewasa dan 2 balita. Satu-satunya hal yang menyedihkan adalah cuaca buruk sebelum kami tiba di resor. Akses pemesanan untuk pantai, kolam renang, dan taman bermain dalam ruangan balita mudah melalui tautan yang diterima dari email. Meskipun tidak ada shuttle bus langsung dari resort ke RWS, tapi seperti yang disarankan kita bisa keluar dari hotel resort dan naik shuttle bus Sentosa dari halte bus. Masih bisa dikelola. Sarapannya enak, banyak variasi dan Anda bisa memesan dari aplikasi dan akan disajikan. Tidak perlu berjalan jauh dari meja makan Anda. Hotel menyiapkan kejutan kecil untuk kami. Kue kecil di lemari es. Keesokan harinya adalah hari ulang tahun bayi kami. Pelayanan prima!"
turnip,Diulas: 2 Jul 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"Saya senang tinggal di sini dan sarapannya enak. Stafnya baik, dan mereka mengatur semuanya dengan baik."
Gillian,Diulas: 1 Jul 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Suami saya dan saya memesan Shangrila sebagai bagian dari staycay bulan madu kami dan kami memiliki waktu yang indah! Shangrila adalah liburan yang menyenangkan. Rasanya seperti kami berada di negara lain untuk hari-hari yang kami habiskan di sana. Kami benar-benar menikmati kolam besar yang disediakan Shangrila. Tetapi yang lebih kami sukai adalah akses langsung ke Pantai Siloso dan aktivitas/fasilitas yang disediakan untuk kami! Shangrila menyediakan kegiatan gratis di pantai mereka seperti papan dayung, kayak, bola voli, bulu tangkis, tenis meja, dan sepak bola! Kami bersenang-senang. Waktu yang dihabiskan di sana tidak cukup :) Kami juga sangat menikmati bak mandi yang kami punya di kamar. Kami pergi ke vivocity untuk membeli bom mandi dari rimbun dan menggunakannya pada 2 malam kami di sana. Itu indah! :) (Shangrila menyediakan antar-jemput gratis ke dan dari vivocity tetapi penting untuk memeriksa waktunya bfrhand!) Satu hal yang perlu diperhatikan adalah memesan akses ke kolam renang / pantai / gym / sarapan lebih awal sehingga Anda bisa mendapatkan waktu yang menguntungkan :)"
